timestamp,root_pos_x,root_pos_y,root_pos_z,root_quat_x,root_quat_y,root_quat_z,root_quat_w,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_pitch_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_pitch_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_contact,right_contact
0.333333333333333,-0.666297949775,-1.78833282171,0.621804819273,0.0274543617021651,-0.0424150335318309,0.7445601648224114,0.6656405816306905,-0.2575646194429662,-0.1700573672778599,0.5841967606653862,1.0676764904818878,-0.2798883932003659,0.4389475718207772,-0.1829863550418673,-0.0967455875033017,0.0066900111116013,0.3548330688187869,-0.114818403514155,0.0234320639482554,0,1
0.366666666666667,-0.665184108449,-1.78209946491,0.622414042483,0.02804691249452,-0.042279131688069,0.7427222288674916,0.6676747235513213,-0.2274504375606977,-0.1900480676103012,0.5723239544219175,1.0969768100754402,-0.3048644145514054,0.4351306958687059,-0.160780346883905,-0.098730595771768,-0.0026076581225833,0.3452568096636825,-0.1202715234419265,0.0216971729725827,0,1
0.4,-0.663896699234,-1.77523045472,0.623042189348,0.0286948480359319,-0.0417500583577679,0.7407693962517056,0.6698464300869278,-0.1955710991396876,-0.2054102084782713,0.5561986878505008,1.121817244392314,-0.3278121665075555,0.4351625515061644,-0.1378149151440919,-0.1004322866289983,-0.0122737703829375,0.3355627522422477,-0.126042341604438,0.0202013867777753,0,1
0.433333333333333,-0.66254033635,-1.76821532183,0.623638957923,0.0295724863069955,-0.0411395807372337,0.7389402373326522,0.6718633258343178,-0.1621145005425293,-0.2160515275367766,0.5363148030429741,1.1422824048147138,-0.3476054401609034,0.4395908976825597,-0.1141456642493707,-0.1018853260623402,-0.0221145883156448,0.3257830025726621,-0.1319362437380006,0.0188661191438234,0,1
0.466666666666667,-0.661234618799,-1.76159571441,0.624173244194,0.0308476820578184,-0.0407662177625292,0.737309040248965,0.6736185234746354,-0.1273535239182291,-0.222153463254864,0.5132533024649898,1.158485888614448,-0.3635639224920552,0.4476925493985736,-0.0900267051268833,-0.1031399916906631,-0.0318180582099106,0.3159423288955401,-0.1377157300848,0.0176363827433342,0,1
0.5,-0.66010004549,-1.75562830769,0.624642429134,0.0324980506411415,-0.0407616103654545,0.7357802144873247,0.6752109624361317,-0.0915769198516291,-0.224104012647676,0.4876661840409487,1.1705608050300014,-0.3754536331178137,0.4575176655983128,-0.065871171929353,-0.1042429484965104,-0.0410119359969351,0.3060357217503472,-0.1431343899104503,0.0164686742577128,0,1
0.533333333333333,-0.659215451195,-1.75015083074,0.625060332386,0.0342660049353011,-0.0409881211927025,0.7341598812372614,0.676871541437928,-0.0550498943023803,-0.2224216802667943,0.4602600641883761,1.1786662547224291,-0.3834225122386405,0.4663996638452557,-0.042171098687029,-0.105225506910902,-0.0493343734009346,0.2960317803203953,-0.1479739855882597,0.0153214577812551,0,1
0.566666666666667,-0.658521375381,-1.74466401002,0.625446992846,0.0357843170425225,-0.0410609091202496,0.7322050206398211,0.6789030064345408,-0.0180083173116572,-0.2176834461840848,0.431768464141335,1.183001204591786,-0.3878880076289285,0.4717805062552295,-0.0193891094537994,-0.1061033049340762,-0.0565054843562981,0.2858983543625983,-0.1520755246920938,0.0141521070805325,0,1
0.6,-0.657793972083,-1.73862623295,0.625818604496,0.0367808597256775,-0.0405239675100975,0.7297008201917584,0.6815729523877513,0.0193245347935358,-0.2104628474717577,0.4029095974841276,1.1838146446785074,-0.3894045256380851,0.4720342011924603,0.0021523805336173,-0.1068842685695165,-0.0623858536595244,0.2756330847797388,-0.1553598539675265,0.0129197890360584,0,1
0.633333333333333,-0.65679705011,-1.73187550212,0.626174421094,0.0372422793285829,-0.0391683094954633,0.7266281217535558,0.6849017658311148,0.056714277758558,-0.2012787382085293,0.3743366384516048,1.1814029402674502,-0.3885407446320489,0.4669673545748263,0.0223508873184656,-0.1075786426058098,-0.0670087133695273,0.2652783215696085,-0.1578371967292586,0.0115921223759136,0,1
0.666666666666667,-0.655517486923,-1.72487259613,0.626496196746,0.0374291411927047,-0.0372746061756342,0.723285781343148,0.6885254836466548,0.093896636474263,-0.1905526633291944,0.3465917613343768,1.1760904588125782,-0.3857888839231468,0.4578265652513048,0.0413444721806077,-0.108206671422762,-0.0705776831117655,0.2549104858847891,-0.1596061271926222,0.0101546805877791,0,1
0.7,-0.654239803118,-1.71844958537,0.62676623335,0.0377034659045729,-0.0355086592809751,0.7201440966953464,0.6918887654599502,0.1305697160680086,-0.1785757551959514,0.3200725239818525,1.168196382194347,-0.381514811035649,0.4468506460883086,0.0594653828671981,-0.1088024400282488,-0.0734311843404088,0.2446100871461106,-0.1608413189484708,0.0086227603878837,0,1
0.733333333333333,-0.653324041898,-1.71317907328,0.62697883236,0.0382840686161154,-0.0344761464999952,0.7174679537856026,0.6946837127091782,0.1663984507714569,-0.1654937450280867,0.2950139756938004,1.1579964322973415,-0.3759459398477296,0.4365709348638589,0.0771443548441118,-0.1094140082645402,-0.0759846315595712,0.2344292857469301,-0.1617687839248786,0.0070521573482658,0,1
0.766666666666667,-0.652860715291,-1.70891376801,0.627131854182,0.0391366171926764,-0.0342896624929896,0.7150910984703758,0.697092006215293,0.2010283145679368,-0.1513236648266929,0.2714854578388986,1.1456898282029957,-0.3691870421934747,0.42912114162964,0.0948000116694369,-0.1101004927885199,-0.0786665589149214,0.2243745074371936,-0.1626302069850371,0.0055426969003812,0,1
0.8,-0.65255315804,-1.70490912224,0.627217697627,0.0400691472754556,-0.0345180621939225,0.7126336890244591,0.6995399860525379,0.2341036450629233,-0.1360097214180498,0.2493983113929213,1.1313785782671657,-0.3612524286624751,0.4257490160862185,0.1127479757106773,-0.1109269301116014,-0.0818621976387999,0.21441337780791,-0.1636433880353376,0.0042286345626012,0,1
0.833333333333333,-0.651973712584,-1.70038395619,0.627219983493,0.0408924055073545,-0.0345525516056028,0.7099475376683438,0.7022167942366658,0.2652875829699645,-0.1195088079917885,0.2285215228891411,1.115061671847306,-0.352104512171726,0.426585531535858,0.1311511541018238,-0.1119578984041783,-0.0858710374484438,0.2045022932027202,-0.1649689936912044,0.0032541697731399,0,1
0.866666666666667,-0.650949785302,-1.69503578107,0.62711149775,0.0415076003133877,-0.0340807241093662,0.7072869749775164,0.7048835069623628,0.2942839407333862,-0.1018792082285395,0.2085072806870885,1.096644361885194,-0.3416912726935138,0.4306364250667136,0.1500153511861001,-0.1132507790580863,-0.090878881283914,0.1946204375135209,-0.1666918027391082,0.0027381336296084,0,1
0.9,-0.649679779285,-1.68916856089,0.626870581515,0.0419419933050984,-0.0332943700948018,0.705020646436235,0.7071621046239815,0.3208627624810948,-0.0833412366658919,0.1889325296021334,1.0759612948031765,-0.3299770866878413,0.4359631602247104,0.1692200067551922,-0.114849071071017,-0.0969421957663581,0.1847945031980308,-0.1688191177236846,0.0027372462680809,0,1
0.933333333333333,-0.648460953018,-1.68340723421,0.626512490371,0.0423594779526014,-0.0326769106243526,0.7032245332339802,0.7089521493002767,0.3448884125184431,-0.0642880900857438,0.1693598367065287,1.05280889450743,-0.3169628276870508,0.4400518733006432,0.1885661973506721,-0.1167761310412365,-0.1039828384135555,0.1751051956821294,-0.1712935374230152,0.0032202327282434,0,1
0.966666666666667,-0.647359426628,-1.67818911561,0.626084482002,0.042953896786379,-0.0325552235676558,0.7016030385996466,0.7105267738777111,0.3663428283875992,-0.0452429641735334,0.1494114439131905,1.0269787956977188,-0.3026931059585155,0.4403486323554785,0.2078245808913657,-0.1190307588756893,-0.111793553455795,0.165675380632709,-0.1740136304863785,0.0040634800642929,0,1
1,-0.646215252561,-1.67338282767,0.625607283391,0.043719147134158,-0.0328169404287505,0.6997884622085636,0.712255426623435,0.385332014478127,-0.0267772547306336,0.1288406069547099,0.9982842252655434,-0.2872512876573846,0.4348605059875056,0.2267727349109037,-0.1215871024194527,-0.1200574556268299,0.156645757530481,-0.1768550614272233,0.0050720997567916,0,1
1.03333333333333,-0.644935118935,-1.66840447676,0.625033786017,0.0443525086387587,-0.0330627453724467,0.6976737887786207,0.714276553092127,0.40206575906965,-0.0094173557937443,0.1075805364610386,0.9665753866403178,-0.2707454753078428,0.422644990758343,0.2452193840754162,-0.1244004518405899,-0.1283854595519619,0.1481467928728122,-0.1796875554828156,0.0060206656597681,0,1
1.06666666666667,-0.643664902621,-1.66280481461,0.624293297793,0.0445088319817168,-0.0330311907050118,0.6954622622081625,0.7164217655547167,0.4168093078481791,0.0064320764076431,0.0857553444386334,0.931745507795504,-0.2532896676350198,0.404005137712323,0.2630182349357949,-0.1274172246896881,-0.1363718411283691,0.1402758810388607,-0.18238849688094,0.00670051454542,0,1
1.1,-0.642633546221,-1.65673767765,0.62337981575,0.0441707610551656,-0.0328342720685363,0.6934458369567512,0.7184035952393946,0.4298169385303029,0.0205318052084789,0.0636473254878939,0.8937339557993528,-0.2349839782167247,0.3803029374662046,0.2800752267402184,-0.1305844446808312,-0.1436603449361468,0.1330861264489674,-0.1848572901468954,0.006959436343804,0,1
1.13333333333333,-0.6419085351,-1.65074160076,0.622367854712,0.0436484247932134,-0.0327577421892965,0.6917520536469824,0.7200700254939885,0.4412652951728776,0.0328159150674915,0.041627599787781,0.8525341641833306,-0.2158979689101046,0.3534620752745778,0.2963507677435821,-0.1338549361273558,-0.1500059850613775,0.1265885241330333,-0.1870323678232534,0.0067247100622998,0,1
1.16666666666667,-0.641386595928,-1.64504477699,0.62131408598,0.0431460531592294,-0.0328916224201935,0.6902529432292638,0.7215313116107209,0.4512057962840255,0.043369596061845,0.0200688147328752,0.8082097488068567,-0.1960627867855404,0.3253656236938792,0.3118553201139185,-0.1371888903730241,-0.1553161256766257,0.1207649181719773,-0.1889066192653461,0.0060076497393367,0,1
1.2,-0.640985331022,-1.63923984451,0.620165157669,0.04244205212202,-0.0330387645865493,0.6886691234575815,0.7230781082583214,0.4595510274592231,0.0523851510299101,-0.000736089652598,0.7609138164896514,-0.1754781118927061,0.2973841270789038,0.3266355997793341,-0.1405553356121054,-0.1596595726550284,0.11558658023125,-0.1905330111863637,0.0048928035719486,0,1
1.23333333333333,-0.640724053733,-1.63280479853,0.618813490578,0.0411557016884506,-0.0329800195638217,0.6867919998982854,0.7249381183272231,0.4661019294563572,0.0601053108241469,-0.0206296140504859,0.7109005097820713,-0.1541355837572899,0.2701816810035569,0.3407516063417943,-0.1439351919834391,-0.1632408606387359,0.1110325635838761,-0.1920149545235186,0.0035165743446754,0,1
1.26666666666667,-0.640579800418,-1.62591293368,0.617254642143,0.0393239810813251,-0.0327404943397315,0.6846838773148902,0.727041726923121,0.4706124071620085,0.0667639126199598,-0.0396118759126055,0.6585202243573843,-0.1320532006009188,0.243804652615475,0.3542506619922819,-0.1473238809693062,-0.1663456344673217,0.1071025619517723,-0.1934837163463174,0.0020401444211086,0,1
1.3,-0.640420898242,-1.61821436839,0.615566698833,0.0375495592970012,-0.032544331257922,0.6826936740904023,0.7290131990962326,0.4728771494363473,0.0725348731922253,-0.0578316711296661,0.6042004362087726,-0.1093108905178907,0.2179453727770668,0.3671491929039136,-0.1507301793147321,-0.1692712019733068,0.1038204944595111,-0.1950712756106642,0.0006219234418452,0,1
1.33333333333333,-0.640445226972,-1.59972479034,0.613285159562,0.0364540290378999,-0.0325575696199728,0.6812226918068853,0.7304428469050306,0.4728197199752159,0.0774996907402339,-0.0755537186943055,0.548425176638376,-0.0860786437684552,0.1922387065187208,0.3794311932963807,-0.1541694493480871,-0.1722617141774428,0.101227562628031,-0.1968870094296001,-0.0006049956010003,0.166666667,1
1.36666666666667,-0.639999802193,-1.58987780481,0.611979534151,0.0360230924539232,-0.0327465821955527,0.6804041722413962,0.7312182714901663,0.4705555289955725,0.0816400666384387,-0.093109678927666,0.4917287813247284,-0.0626324587697766,0.1664837921222998,0.3910641099064804,-0.1576513957829276,-0.1754656780282495,0.0993671282467646,-0.1990019442284681,-0.0015457004736162,0.333333333,1
1.4,-0.639440740729,-1.58630092415,0.611038544088,0.0355979878801035,-0.0329800559992033,0.6799966765043683,0.7316075581267535,0.4664111559017708,0.0848563886425172,-0.1108392408459028,0.4347112302019442,-0.0393564023742788,0.1407462595433701,0.4020243908877955,-0.1611647331525857,-0.1789240807165616,0.0982672072561798,-0.2014401998737935,-0.0021440907094119,0.5,1
1.43333333333333,-0.639212949674,-1.58605521343,0.610056074064,0.0345341070484031,-0.0331960374680027,0.6795994854781472,0.7320177305807763,0.4608957148229843,0.0870078660103804,-0.1290267632238801,0.378068727593006,-0.0167309187608909,0.1153503013812497,0.4123220525941161,-0.1646642996320395,-0.1825858155124534,0.0979278351319439,-0.2041771907447364,-0.0023721357196386,0.666666667,1
1.46666666666667,-0.639414017599,-1.58784587141,0.608920596782,0.0328053166072125,-0.0334287830705356,0.6789677591685045,0.7326725801300492,0.4546342624892102,0.0879674335714346,-0.1478398934206207,0.3226213595741417,0.0046913052324179,0.0907979445950415,0.4220160360929598,-0.1680684220948908,-0.1863395174609076,0.0983195595178239,-0.207146165363515,-0.00221319409405,0.833333333,1
1.5,-0.639721786981,-1.59180758262,0.607732517784,0.0309426803339213,-0.0337073210828481,0.6781336889966912,0.7335128266682932,0.448280684977679,0.0876814741948207,-0.1672788026464153,0.269315228754567,0.0243211547279797,0.0676576873469776,0.4312160534278023,-0.1712720406333293,-0.1900495118244299,0.0993961298346709,-0.2102538674205523,-0.0016486038186119,1,0.833333333
1.53333333333333,-0.639748549139,-1.59792288004,0.606191867703,0.0294582952065087,-0.0339822537850339,0.6772757617943443,0.7343534283688655,0.4424270159052942,0.0862194289883646,-0.1871459421004286,0.2191829908000402,0.0415820864991048,0.0464578999836719,0.4400703629510041,-0.174173193588225,-0.1935867125118355,0.1011188741669934,-0.2134013380987058,-0.0006562678191259,1,0.666666667
1.56666666666667,-0.639391994456,-1.60619621353,0.60438224585,0.028400871254607,-0.0341666967409303,0.6765194858738824,0.7350832691462447,0.4375217725616805,0.0837959112067985,-0.2070452326228815,0.1732623517363937,0.0559741669190041,0.0276102925843742,0.4487424180791803,-0.1767011050920487,-0.196849579764946,0.1034835049527409,-0.2165018423890896,0.0007760653388776,1,0.5
1.6,-0.63888352524,-1.61692055309,0.602392012599,0.0274379638760369,-0.0342345792719854,0.6758536418572278,0.7357288947083223,0.4338063406808397,0.0807538361510799,-0.2264164157382967,0.1324883132121732,0.0671502556351425,0.0113771371827976,0.4573813539311277,-0.1788305383222132,-0.1997732906546331,0.1065364798644221,-0.2194895035195947,0.0026284093284128,1,0.333333333
1.63333333333333,-0.638533722589,-1.63110255254,0.600443851579,0.0262746140424853,-0.0342701143103427,0.6751786922809494,0.7363891209217186,0.4312777373461274,0.0775105500776985,-0.2446035830584443,0.0975832760098181,0.0749939584525169,-0.0021171096265768,0.4660912257985596,-0.1805736044994011,-0.2023274936494299,0.1103716343977135,-0.2223186210728075,0.0048276492936089,1,0.166666667
1.66666666666667,-0.63852259276,-1.64927223531,0.598781980698,0.0249565620363706,-0.0344153830358675,0.6744002870513752,0.7371411019925846,0.4296865529954935,0.074482521815782,-0.2609452073348278,0.068967842139011,0.0796840628925993,-0.0128418798889902,0.4749039829934042,-0.1819530362260891,-0.2045054417249091,0.115107406060896,-0.2249589928232799,0.0072377484378366,1,0
1.7,-0.639377018448,-1.65591326428,0.596998305816,0.0238176394915112,-0.0347512841566192,0.6734968713121845,0.7379885044031628,0.4285769735687252,0.0720109099939207,-0.2748606911335396,0.0467088331919226,0.0817300288319876,-0.0208058492843835,0.4837626395240385,-0.1829707507479891,-0.2063093758982903,0.120854679819763,-0.2273920971716788,0.0096658468340255,1,0
1.73333333333333,-0.640438143048,-1.66038647634,0.595494140439,0.0231831689547192,-0.0352158991873796,0.6725231791700329,0.7388741128234723,0.4273692673375389,0.0703083816087826,-0.2859054416151445,0.0305143564897924,0.0819658479932307,-0.0260156412267901,0.4925211230000922,-0.1835863560621306,-0.2077381856167878,0.1276898818441327,-0.2296079111749334,0.0118845172253502,1,0
1.76666666666667,-0.641443607093,-1.66350288338,0.594408602296,0.0231078788944719,-0.0356501378177641,0.6715373468047207,0.7397517728623901,0.4254743576449551,0.0694388124100211,-0.2937787923958396,0.0197785573984874,0.0814928205142043,-0.0284646042771688,0.5009628269251782,-0.1837135604358004,-0.208783887572297,0.1356454562418056,-0.2315982609725764,0.0136676276514056,1,0
1.8,-0.642449339111,-1.6649204711,0.593915010172,0.0233422754284603,-0.0359341022011162,0.6705057962960922,0.7406658191182883,0.4224181662472225,0.0693299806877859,-0.2982918837005612,0.0136685776600804,0.0815659785385777,-0.028153636246737,0.5088329855840185,-0.1832338765228533,-0.2094424309579821,0.1447211553728997,-0.233343668248362,0.0148353406146383,1,0
1.83333333333333,-0.643711554719,-1.66447072196,0.594160565605,0.0235116874034188,-0.0360581692627375,0.6692982840700186,0.7417457892875379,0.4179452490119529,0.0698108110761186,-0.2993234953927234,0.0112352226347396,0.0834276166757155,-0.0251317333570499,0.5158756764620375,-0.182021614926081,-0.2097397565759625,0.1549093450136917,-0.2347944528318545,0.0153022248956385,1,0
1.86666666666667,-0.645375828764,-1.66219373466,0.59517365297,0.0233417487872512,-0.0360365701218714,0.6678222375610221,0.7430814137067311,0.4120709133970041,0.0706626346566932,-0.2967995872581838,0.0115231221774202,0.0881067530689787,-0.0195368831729384,0.5218667423566571,-0.179972950819155,-0.2097660744969035,0.1662224522521649,-0.2358497787558053,0.0151206458774976,1,0
1.9,-0.647208526706,-1.65826729787,0.596843094126,0.0227833742504066,-0.0357756055151707,0.6661829109164419,0.744581327398616,0.4050601534819716,0.0716755582940862,-0.2907224580886876,0.0136590466581823,0.0962207092964358,-0.0116192733384647,0.5266370736739414,-0.1770316615874367,-0.2097037015811398,0.1787129829081434,-0.2363403146113105,0.0145082795166015,1,0
1.93333333333333,-0.648653634667,-1.65298631714,0.598945817853,0.0220110594814148,-0.0350853317976383,0.6646824954698157,0.745977019062366,0.3973307011030572,0.0727016950810133,-0.2812505858479366,0.0169057858155424,0.1078255180186071,-0.0017365977038137,0.5300832057058043,-0.1732029026948111,-0.2098314719915145,0.1924819611939717,-0.2360218208011441,0.0138451421440064,1,0
1.96666666666667,-0.649207888429,-1.64681522223,0.601194167828,0.0213298241574283,-0.0338506365603496,0.6636105242494574,0.7470075268102944,0.3893038106304014,0.0736967525829699,-0.2687994516864018,0.0206786029330182,0.1223594657406359,0.0096769481665611,0.5321631476541854,-0.1685471555255565,-0.2104946280969417,0.2076755653476825,-0.2345860998356514,0.0136276910036245,1,0
2,-0.648819905855,-1.64034911928,0.603318061169,0.021005112435877,-0.0321763057908738,0.6630055447991969,0.7476276601107856,0.3812504588911601,0.0747427619658358,-0.2541116505733894,0.0245291467008348,0.1387072880288092,0.022155051044496,0.5328767684585445,-0.1631527923461561,-0.2120422193436537,0.2244718983011928,-0.2316903332146594,0.0143794955807458,1,0
2.03333333333333,-0.647999699266,-1.63407219004,0.605176567191,0.0210638727799579,-0.0303433622420958,0.6626315283562347,0.7480341243951609,0.3731879967325957,0.0760470749650379,-0.2382455326288477,0.0281084750901695,0.155383247811186,0.0352397541193316,0.532233578897185,-0.1570953308249917,-0.2147489588359875,0.2430617832435242,-0.2269978305619155,0.0165352715300003,1,0
2.06666666666667,-0.647530232979,-1.62808237684,0.606813011036,0.0212318788281763,-0.0286065856535184,0.662219972157102,0.7484621426998969,0.3648656390912774,0.0779147665494405,-0.222459278734778,0.031127053799912,0.1707966972100754,0.0485064929239841,0.530214850462474,-0.1503986624003078,-0.2187472865063583,0.2636288496173028,-0.2202178457192929,0.0203274713738458,1,0
2.1,-0.647934616091,-1.62208575165,0.608367166322,0.0211617487228055,-0.0269969715800822,0.6617633508906026,0.7489276409203618,0.3558442530500184,0.0806948779982258,-0.2080101003100779,0.0333322446530668,0.1835366947694043,0.061573650200399,0.5267388909457411,-0.1430149914630175,-0.2239930620553984,0.2863338670526226,-0.2111335286873852,0.0257054200923103,1,0
2.13333333333333,-0.649069238545,-1.61572946391,0.609896170695,0.02082933860326,-0.0252765337913047,0.6615724598089072,0.7491656131425413,0.3456424965162657,0.084707589507157,-0.1959249985269039,0.0345178533243876,0.1926050700600912,0.0741059008059146,0.521637659570694,-0.1348352210963869,-0.2302769011045432,0.3113066061019937,-0.1996140106485586,0.0323071325638078,1,0
2.16666666666667,-0.650220657003,-1.60896604758,0.611283646327,0.0206970409545771,-0.0230870077293144,0.6620155223113104,0.7488484965523494,0.3339000816435705,0.0901675460230594,-0.1868127344109951,0.0345649452700782,0.1975437080134933,0.0858228480290284,0.5146518670271185,-0.1257302389806575,-0.2372790381668525,0.3386462868022806,-0.1856133991180365,0.0394889883539722,1,0
2.2,-0.6507095498,-1.60206976796,0.612344229064,0.0213817044522789,-0.0201996937427253,0.6631690053540233,0.7478914797115762,0.3205056552994786,0.09712346483959,-0.1807726295850159,0.0334955573038708,0.1984351255264166,0.0965187646650296,0.5054505375383823,-0.1156090076477098,-0.2446536970538612,0.36842912150099,-0.169162317100502,0.046403986803729,1,0
2.23333333333333,-0.650487211945,-1.59529722437,0.61301623026,0.0230869949436439,-0.0166800840132766,0.6647288450599649,0.7465415782171998,0.3056509766532057,0.1054322085212182,-0.1774231132915313,0.0315114160786141,0.195792207911892,0.1060884205466878,0.4936767719468101,-0.10446858439335,-0.2521214815765268,0.4007187399450123,-0.1503576984924805,0.0521090897100613,1,0
2.26666666666667,-0.650144852032,-1.58858925758,0.613438020796,0.0253774713985792,-0.0128369294677976,0.6662930580983089,0.7451474739387209,0.2897981986147329,0.1147760611031082,-0.1760342853485688,0.0289932015913196,0.1903797177641041,0.1145451275967766,0.4790132478147544,-0.0924110148221234,-0.2595467924878598,0.4355729868939196,-0.1293562940185333,0.0556782259956992,1,0
2.3,-0.650333966377,-1.58165961884,0.613828225331,0.027548470718358,-0.0090233652578417,0.6677342389214942,0.7438350938295641,0.2735736934541235,0.1247181276638847,-0.1757172074277778,0.0264495268873879,0.1830204300119185,0.122017497164738,0.4612531814897035,-0.0796136942489938,-0.2669822008363191,0.473039695733586,-0.1063767841045717,0.0563003785341807,1,0
2.33333333333333,-0.65120893969,-1.57437101738,0.614297797528,0.0292124138305624,-0.005489199755352,0.6692705677721421,0.7424240100361735,0.2576217701827996,0.1347789692670152,-0.1756104034491338,0.0244223716379689,0.1744341836187034,0.1287207709586787,0.4403597182359683,-0.0662582358317516,-0.2746707294158082,0.513135773479631,-0.0817133547714445,0.0533504231488059,1,0
2.36666666666667,-0.652427149101,-1.56697281415,0.614792796025,0.0305140513814464,-0.0023859054204957,0.6711733658815492,0.7406682881390609,0.2424597967176435,0.144513523064784,-0.1750161582322985,0.0233710331658555,0.1651428190814515,0.1349094422062288,0.416499492862817,-0.0524404103683405,-0.2830063946560566,0.5558085745951984,-0.0557602626983835,0.0464310664868104,1,0
2.4,-0.653589529114,-1.5599317249,0.615205510725,0.0318296052396047,0.0001676559302871,0.6734439917143806,0.738552664436045,0.2283714654999856,0.1535717029815944,-0.1734671486408234,0.0235651832912585,0.1554514175939427,0.1408237258981364,0.390042562824215,-0.038093517818391,-0.29246090536228,0.6008849402694577,-0.029043243031052,0.0353931225370917,1,0
2.43333333333333,-0.654588204396,-1.55354936612,0.615503196044,0.0333477338168217,0.0020853766812974,0.6757937756825496,0.7363330446218636,0.215359916553662,0.1617342008726636,-0.1707309870416033,0.0250170638026146,0.1454926148823929,0.1466432557514871,0.3615293943774073,-0.0229557168906789,-0.3034897396898509,0.6480197982933035,-0.0022496287751163,0.0203441654626669,1,0
