timestamp,projected_gravity_x,projected_gravity_y
1.96666666666667,-0.07888275217832125,0.013060198965704928
2.0,-0.07596480444711423,0.011258132179410303
2.03333333333333,-0.07331091323851223,0.008699945733239865
2.06666666666667,-0.07094224119999676,0.006105189667402601
2.1,-0.06844569596594742,0.004033975656026714
2.13333333333333,-0.06543285342366457,0.0022352688193830596
2.16666666666667,-0.061980866811664995,-0.0004299810427802613
2.2,-0.05857372503471795,-0.005190767547502871
2.23333333333333,-0.055597935457721306,-0.01229533731974378
2.26666666666667,-0.05294847718204122,-0.020713603431824545
2.3,-0.0502139057435979,-0.02893261873739048
2.33333333333333,-0.04725264496926658,-0.03602847516408635
2.36666666666667,-0.04449476611165634,-0.041998868058268246
2.4,-0.04262326734646063,-0.047241493273169365
2.43333333333333,-0.04200131837120685,-0.051928645907508224
2.46666666666667,-0.042455350865085784,-0.0559138064442612
2.5,-0.0435640226438107,-0.05905021098960821
2.53333333333333,-0.04504044082450135,-0.06141883498321429
2.56666666666667,-0.04680013187411439,-0.06325968618249363
2.6,-0.04878122782307175,-0.06479585624110996
2.63333333333333,-0.05086853559226559,-0.06615346021703614
2.66666666666667,-0.0530600426549175,-0.06737199723407129
2.7,-0.055648511145088675,-0.06842831453189084
2.73333333333333,-0.059127714314969965,-0.06926985476825778
2.76666666666667,-0.06380499143920017,-0.06985451251638057
2.8,-0.06940652585875627,-0.07012664699855896
2.83333333333333,-0.07503667498936206,-0.06992222323279401
2.86666666666667,-0.07963006798676175,-0.06896425271138892
2.9,-0.08263582482604748,-0.06706926690044
2.93333333333333,-0.08440531678991135,-0.06439242280248424
2.96666666666667,-0.08592114045491579,-0.06141005736974927
3.0,-0.08804883941298475,-0.058608746894248616
3.03333333333333,-0.09092835738759025,-0.0561865623832291
3.06666666666667,-0.0939968598865846,-0.05404816876865193
3.1,-0.09657243110664729,-0.05202584867675609
3.13333333333333,-0.098479771139862,-0.05002940973545048
3.16666666666667,-0.10021118052842479,-0.047992062174746955
3.2,-0.10249932335528862,-0.04577377926083224
3.23333333333333,-0.10564170779420982,-0.04321516751019019
3.26666666666667,-0.10915591589013962,-0.040306304217462445
3.3,-0.11211657271820669,-0.03725961071164395
3.33333333333333,-0.11390810013153113,-0.03437116503372959
3.36666666666667,-0.11468766511198297,-0.03180307838315637
3.4,-0.11513084644553684,-0.02950832600107578
3.43333333333333,-0.1157968536241509,-0.027358339543819728
3.46666666666667,-0.11681774379637441,-0.025326192304400898
3.5,-0.11811871406721007,-0.023525727233670288
3.53333333333333,-0.11967693034108617,-0.022071686365858274
3.56666666666667,-0.12136249005175634,-0.02089884085636505
3.6,-0.12273787120730428,-0.019828316364065665
3.63333333333333,-0.12320886507435307,-0.0187623899824424
3.66666666666667,-0.122607781262841,-0.01776409890816761
3.7,-0.12142836398796128,-0.016958967779870784
3.73333333333333,-0.12026468414700417,-0.016395446225024615
3.76666666666667,-0.1190813024552415,-0.016037149618016035
3.8,-0.11725097635477784,-0.01587743367599018
3.83333333333333,-0.11436610853670029,-0.01599755979893986
3.86666666666667,-0.11085134876651184,-0.01645301647654899
3.9,-0.10761767008136504,-0.01714184179597033
3.93333333333333,-0.10512030667987807,-0.017866838322938925
3.96666666666667,-0.10286945036610377,-0.018525246289156354
4.0,-0.1000211059256243,-0.01917401803304239
4.03333333333333,-0.09639831478408388,-0.019874689958700623
4.06666666666667,-0.09276991913585794,-0.02053032280622475
4.1,-0.09003801718798052,-0.020976566866934998
4.13333333333333,-0.08839393715010102,-0.021198847526136554
4.16666666666667,-0.08739299298845683,-0.021356119308287534
4.2,-0.08661778567902527,-0.021598169251866257
4.23333333333333,-0.08602008381429418,-0.021936954245424613
4.26666666666667,-0.08569103690825156,-0.022296711734565273
4.3,-0.08558691652387586,-0.02261087823595953
4.33333333333333,-0.08559543486239045,-0.022842474163664365
4.36666666666667,-0.08568353890742315,-0.022947363969225792
4.4,-0.08581875546423143,-0.022847518451388153
4.43333333333333,-0.08598763332530719,-0.02246116240047944
4.46666666666667,-0.08623217107326565,-0.021711075070952213
4.5,-0.0866537025773912,-0.0205361060039452
4.53333333333333,-0.08739761596427131,-0.018902935945250617
4.56666666666667,-0.08861364472917901,-0.016813360423143547
4.6,-0.09039505582559158,-0.014301159894089456
4.63333333333333,-0.09271489557292326,-0.011416816427896936
4.66666666666667,-0.09539067448371089,-0.00820693521243454
4.7,-0.09810704795936401,-0.004701573960640165
4.73333333333333,-0.10050197142698317,-0.0009200101221889315
4.76666666666667,-0.10228536709623032,0.003105693908450495
4.8,-0.10333486051794408,0.0073018740980160535
4.83333333333333,-0.10372143289881,0.011536671633790047
4.86666666666667,-0.10365688231907116,0.015628302306247142
4.9,-0.10339833910769959,0.01937821865932384
4.93333333333333,-0.10316249933802481,0.022615468145012894
4.96666666666667,-0.103084822909626,0.025232841710979496
5.0,-0.10322463733698307,0.027201494567725193
5.03333333333333,-0.10359245350040822,0.02856253907689181
5.06666666666667,-0.10417393338045408,0.029402583976289573
5.1,-0.10493953487206151,0.029822388586883665
5.13333333333333,-0.10584457196707833,0.029906915854223073
5.16666666666667,-0.10683026683886462,0.02970399018103926
5.2,-0.10783119104493998,0.029216645928740008
5.23333333333333,-0.10878439821822797,0.028409243302327858
5.26666666666667,-0.10962881667958468,0.027221089569231117
5.3,-0.11028661366018944,0.025578819133890006
5.33333333333333,-0.11063239942795462,0.023403842013638612
5.36666666666667,-0.1104737153172396,0.020620571509259077
5.4,-0.10957241367641535,0.017175708943869477
5.43333333333333,-0.10771948714363319,0.013071541183989146
5.46666666666667,-0.10484023218880342,0.008400424794643195
5.5,-0.10107588150120864,0.0033567640880744695
5.53333333333333,-0.09678866338585398,-0.0017909539380080788
5.56666666666667,-0.09247575070165279,-0.006763215729084353
5.6,-0.0886297553426064,-0.011339810086043569
5.63333333333333,-0.08561201881122216,-0.015403495751731562
5.66666666666667,-0.08359028577719765,-0.018938970010317194
5.7,-0.08248824381384748,-0.022005714253252453
5.73333333333333,-0.08209406949214405,-0.02472604892660715
5.76666666666667,-0.08233610941943334,-0.027239108257167518
5.8,-0.0833757076136982,-0.02945828516583104
5.83333333333333,-0.08506299360332852,-0.03115628405552394
5.86666666666667,-0.0866310273952663,-0.032324203945335035
5.9,-0.08736153725592476,-0.03329019532495899
5.93333333333333,-0.08735810135299157,-0.034412960665294104
5.96666666666667,-0.08729186709360237,-0.035688767869985295
6.0,-0.08742871051396783,-0.036712199387273395
6.03333333333333,-0.08725582052216295,-0.037040572898566465
6.06666666666667,-0.0862081552413687,-0.036595641759915226
6.1,-0.0843783296839099,-0.035615322459993715
6.13333333333333,-0.0824422881140507,-0.03440590011504906
6.16666666666667,-0.08114849110760537,-0.03322486100085128
6.2,-0.0807824970870685,-0.032172799384397106
6.23333333333333,-0.08100416926112064,-0.03110067242533052
6.26666666666667,-0.08108679651989294,-0.02962020184526946
6.3,-0.08036403427216511,-0.02734013725229042
6.33333333333333,-0.07861667555938266,-0.02421101488665365
6.36666666666667,-0.07615797841612033,-0.020633374655415555
6.4,-0.07355898510557374,-0.01717322244462029
6.43333333333333,-0.07124531599320029,-0.01417722447857694
6.46666666666667,-0.06931223988475453,-0.011689337696200496
6.5,-0.06766580143888949,-0.009651307604692181
6.53333333333333,-0.06624633861010064,-0.008008543852151022
6.56666666666667,-0.0650515554751245,-0.00657320250103249
6.6,-0.06398725212509154,-0.00495540664923642
6.63333333333333,-0.0628082853137247,-0.00283524276348732
6.66666666666667,-0.06128121483423503,-0.0003352696020711351
6.7,-0.059417284461954406,0.0019796223461690204
6.73333333333333,-0.05754109493389491,0.0035415262839498703
6.76666666666667,-0.056096825373490575,0.004219039279547212
6.8,-0.055275511392160276,0.004334941270829562
6.83333333333333,-0.05471750141436246,0.004293276495427181
6.86666666666667,-0.05360906506015397,0.004207258491849357
6.9,-0.05123573405559384,0.0038748278795411066
6.93333333333333,-0.04756998821157137,0.003091914408345168
6.96666666666667,-0.043318667167291464,0.0019312349537675515
7.0,-0.039369460659320316,0.0005992901650318065
7.03333333333333,-0.036227888261342045,-0.001048353211644034
7.06666666666667,-0.03388155839295647,-0.003767497072956094
7.1,-0.03215191964020622,-0.008508747673881347
7.13333333333333,-0.030828949559025903,-0.015496992795089887
7.16666666666667,-0.029463434805581546,-0.023894278076745493
7.2,-0.027425358575285066,-0.0323584498053451
7.23333333333333,-0.024378717249267372,-0.03995738374717752
7.26666666666667,-0.020650010000987637,-0.04660253044087869
7.3,-0.016993880537274162,-0.05271790257866833
7.33333333333333,-0.013977401796525485,-0.05862011927364763
7.36666666666667,-0.011667250736473435,-0.06423679350727952
7.4,-0.009918393735960374,-0.06928906768168011
7.43333333333333,-0.008833563627314153,-0.07357510155373437
7.46666666666667,-0.008802889342098122,-0.07700945682526314
7.5,-0.009965007755113955,-0.07953645887454375
7.53333333333333,-0.01193239493113887,-0.08123425309323556
7.56666666666667,-0.014334489895192575,-0.08233602644863687
7.6,-0.017339596222292555,-0.0832231552956459
7.63333333333333,-0.021522175099227447,-0.08422709928191136
7.66666666666667,-0.02709975705574618,-0.08536928593902114
7.7,-0.033384338089070494,-0.08630282057208923
7.73333333333333,-0.03909060217782697,-0.08658480274956337
7.76666666666667,-0.043213742836674604,-0.08607300636784972
7.8,-0.045665379124922176,-0.0850519082079411
7.83333333333333,-0.047216850217909744,-0.08391873726852335
7.86666666666667,-0.04893126578121559,-0.08273391842867493
7.9,-0.05151617320872077,-0.08113574591766655
7.93333333333333,-0.054953948938743995,-0.07875646409370006
7.96666666666667,-0.058636850119528953,-0.07571149321308696
8.0,-0.06195885481328657,-0.07259720162097409
8.03333333333333,-0.06487642093513481,-0.0699395455473922
8.06666666666667,-0.06785103623391019,-0.06766720452210721
8.1,-0.07118502658998666,-0.06520197455820459
8.13333333333333,-0.07450781673535854,-0.062098576647609906
8.16666666666667,-0.07711086987584993,-0.05854075755273584
8.2,-0.07885856221438126,-0.055130172795715804
8.23333333333333,-0.08061280699575894,-0.052201662283336794
8.26666666666667,-0.08353144148206838,-0.04945772501311205
8.3,-0.08786025473499844,-0.046349236258895476
8.33333333333333,-0.09251743018843961,-0.04275580886282688
8.36666666666667,-0.09601622602419017,-0.03918112958904497
8.4,-0.09783488916202109,-0.036258872096747476
8.43333333333333,-0.09880983391746442,-0.03413946413295849
8.46666666666667,-0.10015631463925352,-0.03242165609900543
8.5,-0.10219948191421563,-0.030643196486878396
8.53333333333333,-0.10414170525675598,-0.02873736624272695
8.56666666666667,-0.10497390117275887,-0.027026928861685666
8.6,-0.1044330368988214,-0.025916044639373033
8.63333333333333,-0.1030325633442194,-0.025642942257187336
8.66666666666667,-0.10134012920020385,-0.02621966254858068
8.7,-0.09944119173345924,-0.027467334063017705
8.73333333333333,-0.09712463969911637,-0.02906981550616059
8.76666666666667,-0.09440443221379169,-0.030666793328424764
8.8,-0.09165652075987095,-0.03199778043328454
8.83333333333333,-0.08917330210199699,-0.03302519306051749
8.86666666666667,-0.08665531007068236,-0.033938169543483665
8.9,-0.0833026028796558,-0.0349918497441329
8.93333333333333,-0.07857489687627767,-0.03623078579001003
8.96666666666667,-0.07293326701182778,-0.03728783982741708
9.0,-0.06776193111887942,-0.03752621927079814
9.03333333333333,-0.06441938847247339,-0.03653523783992618
9.06666666666667,-0.0632750510000266,-0.034552090926646184
9.1,-0.06364383989178499,-0.0323532394111546
9.13333333333333,-0.0646024071018317,-0.030681558929883546
9.16666666666667,-0.06578947120044236,-0.02975866688489346
9.2,-0.06742754749567795,-0.029302038938862508
9.23333333333333,-0.06969883568066693,-0.02891529514957201
9.26666666666667,-0.07222208610593382,-0.028416981524436224
9.3,-0.07415686726408591,-0.02785600659253236
9.33333333333333,-0.07481217058607315,-0.02729266911758559
9.36666666666667,-0.07422788820288907,-0.02657319081711915
9.4,-0.07326193660782587,-0.025283718667398175
9.43333333333333,-0.07309192264025974,-0.022947325329337936
9.46666666666667,-0.07446948762063907,-0.01935069537901373
9.5,-0.07726846323935002,-0.014725109007107547
9.53333333333333,-0.08065643035281861,-0.009575355081856097
9.56666666666667,-0.08372925207153611,-0.004310395004456325
9.6,-0.08607963534947839,0.0009194813963223703
9.63333333333333,-0.08784935876940761,0.006029008526805725
9.66666666666667,-0.08930955675803148,0.010750328634467204
9.7,-0.09045701928072906,0.014678108823246605
9.73333333333333,-0.09103389346767878,0.017573216970428785
9.76666666666667,-0.09087580591274425,0.01958005276044504
9.8,-0.09014650231728495,0.02111915148739228
9.83333333333333,-0.08921562837644845,0.022579936811171344
9.86666666666667,-0.08839841890933767,0.024109004582533414
9.9,-0.08788347607255728,0.025608223412899374
9.93333333333333,-0.0878302037127164,0.026820572256502036
9.96666666666667,-0.08837098482304799,0.027392611667652972
10.0,-0.08945672886072284,0.026973212116009164
10.0333333333333,-0.0907777049271376,0.02542059623047782
10.0666666666667,-0.09190694751440846,0.02298661347257658
10.1,-0.09251540079751845,0.0202409309382585
10.1333333333333,-0.09247556161996419,0.017711254551223254
10.1666666666667,-0.09189027825039761,0.015529595608069116
10.2,-0.09111501211937624,0.013402488572115984
10.2333333333333,-0.09063459770385024,0.010917842228608851
10.2666666666667,-0.09069031940606814,0.007896871623895463
10.3,-0.09096235250873261,0.00449368927509991
10.3333333333333,-0.0907832996750793,0.0009994963672537577
10.3666666666667,-0.08983544155155063,-0.002427469473487945
10.4,-0.08860442534275376,-0.0058332275580426215
10.4333333333333,-0.08798304776503031,-0.009279779174005553
10.4666666666667,-0.08838926260613965,-0.01262287451380515
10.5,-0.08942527915572149,-0.015552578165261701
10.5333333333333,-0.09048801723274692,-0.01789975187353338
10.5666666666667,-0.09155814033745345,-0.019911228360887014
10.6,-0.09308531378618706,-0.021997883302959244
10.6333333333333,-0.09497699333042839,-0.024248265973553444
10.6666666666667,-0.09628603771534028,-0.02630560510438764
10.7,-0.09610667885612344,-0.027706597777119653
10.7333333333333,-0.0947250708450385,-0.0283412882797604
10.7666666666667,-0.09358623477632627,-0.02855282746669823
10.8,-0.09393234275698015,-0.028778138396649403
10.8333333333333,-0.09555240247344601,-0.029115576099013635
10.8666666666667,-0.09699547565136818,-0.029281321815117563
10.9,-0.09697516731054655,-0.028954133450164496
10.9333333333333,-0.09548288437069208,-0.028106343641318428
10.9666666666667,-0.09356245555582778,-0.02702933934257712
11.0,-0.09201948648373628,-0.02604144472347268
11.0333333333333,-0.09066785935939328,-0.02513078679704686
11.0666666666667,-0.0888346534522931,-0.023890774820439567
11.1,-0.08628634078586507,-0.021788657033829793
11.1333333333333,-0.08358207142000645,-0.018609795604451758
11.1666666666667,-0.08148043640623447,-0.014701712448377778
11.2,-0.0801074260572035,-0.01077114189483614
11.2333333333333,-0.07885243079247758,-0.007403077409742463
11.2666666666667,-0.07713860359106278,-0.004767680392497205
11.3,-0.07521774008051611,-0.002766630790883996
11.3333333333333,-0.07408056731458786,-0.0013622734765210696
11.3666666666667,-0.07451168341941374,-0.0006486345399642212
11.4,-0.07622748288811153,-0.0005959395350018172
11.4333333333333,-0.07796337420258723,-0.0008659431405185908
11.4666666666667,-0.07844178628760491,-0.0010273566783005337
11.5,-0.07733800136828681,-0.0009458909311683625
11.5333333333333,-0.07542514402600432,-0.0008379548758132153
11.5666666666667,-0.07384561756909966,-0.0008996131070826974
11.6,-0.0731567570382674,-0.0010092054329147518
11.6333333333333,-0.07289362516094264,-0.0009322232246250783
11.6666666666667,-0.07193290877567275,-0.0007802619540610845
11.7,-0.06933755544395392,-0.0011024409045175265
11.7333333333333,-0.06503415871725483,-0.0024243982727687042
11.7666666666667,-0.05982938808617495,-0.004722288751072538
11.8,-0.05480109258293122,-0.007419771060623588
11.8333333333333,-0.050606123849097795,-0.009952895945579916
11.8666666666667,-0.04726172637762258,-0.012367943873593516
11.9,-0.04444841640139116,-0.015379242910351375
11.9333333333333,-0.041897833574572406,-0.019804634271637932
11.9666666666667,-0.039476297708458764,-0.025831754717072587
12.0,-0.0370274517425859,-0.032721370729845024
12.0333333333333,-0.0343335245103267,-0.0392325747465198
12.0666666666667,-0.03138340587340764,-0.044473264872142294
12.1,-0.02871095741791148,-0.0484687169918549
12.1333333333333,-0.027331649860314576,-0.0519270547552564
12.1666666666667,-0.028082106712490774,-0.05541991057606164
12.2,-0.03082688887077868,-0.05880213745242674
12.2333333333333,-0.0343643113344249,-0.06146152863573046
12.2666666666667,-0.03733920788502619,-0.06307653373939896
12.3,-0.03938779101446196,-0.06399779043261809
12.3333333333333,-0.04131202385627987,-0.06485042493250748
12.3666666666667,-0.04403741587559144,-0.06587015735543772
12.4,-0.047502241578732105,-0.06672883217793217
12.4333333333333,-0.050763763652149727,-0.06696035975421188
12.4666666666667,-0.05319648911451934,-0.06642269631099654
12.5,-0.055353280550049254,-0.06532542525730951
12.5333333333333,-0.05845786202112449,-0.06392812245144851
12.5666666666667,-0.06308596270013161,-0.06230195113531349
12.6,-0.0684771543968577,-0.06035635906195407
12.6333333333333,-0.073181293587275,-0.05800274214098416
12.6666666666667,-0.07632853441303335,-0.05526234379070797
12.7,-0.0782496979644499,-0.05229590134298869
12.7333333333333,-0.0799217398048968,-0.049349292084285915
12.7666666666667,-0.08190306527922418,-0.04655884664666767
12.8,-0.08388410901626214,-0.043754931174601094
12.8333333333333,-0.0852924503127629,-0.04054861572170677
12.8666666666667,-0.08623642971224955,-0.0367360634301319
12.9,-0.08766559908581753,-0.03265337008611228
12.9333333333333,-0.0905140915548879,-0.029026411091353673
12.9666666666667,-0.09477385662582155,-0.026351479174766226
13.0,-0.09944408318285923,-0.024462774882472907
13.0333333333333,-0.10324168353163361,-0.022805955809539466
13.0666666666667,-0.10529135856673474,-0.021121134692350833
13.1,-0.10538120407421497,-0.0197436091513583
13.1333333333333,-0.1039647449280791,-0.019148696062193778
13.1666666666667,-0.10205939029326877,-0.019265465468390405
13.2,-0.10086435616173949,-0.019393246078301223
13.2333333333333,-0.10109452444707157,-0.018820935998975215
13.2666666666667,-0.10252459043724899,-0.0174013051828408
13.3,-0.10419840943802576,-0.015491516550591583
13.3333333333333,-0.10509660833682441,-0.013540869712164224
13.3666666666667,-0.10465111213499188,-0.011941103952395223
13.4,-0.10281948215006469,-0.01116350947601885
13.4333333333333,-0.0999217114518417,-0.011663668426935177
13.4666666666667,-0.09648466478638114,-0.013416021825997895
13.5,-0.09308179480050441,-0.01567511953166808
13.5333333333333,-0.09009089574257535,-0.01746690269382947
13.5666666666667,-0.08748498524482343,-0.018414519609316837
13.6,-0.0848721541224577,-0.019019042611877035
13.6333333333333,-0.08180555528322798,-0.02010017276352145
13.6666666666667,-0.07810258816441708,-0.022000436156415868
13.7,-0.07390861119508765,-0.024323297661814975
13.7333333333333,-0.06951354213420748,-0.02634892759331262
13.7666666666667,-0.06513189604865094,-0.02764580441303129
13.8,-0.06081411046289821,-0.02836580789312662
